Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
820274,It Looked Like Spilt Milk,Charles G. Shaw,"Shaw, Charles G.",,"=""0064431592""","=""9780064431590""",0,4.14,Harper & Row,Paperback,32,1988,1947,,2020/10/29,,,read,,,,1,0
980501,A Fly Went By,Mike McClintock,"McClintock, Mike",Fritz Siebel,"=""0394800036""","=""9780394800035""",0,4.14,Random House,Hardcover,65,1958,1958,,2020/10/29,,,read,,,,1,0
183524,Little Blue and Little Yellow: A Story for Pippo and Other Children,Leo Lionni,"Lionni, Leo",,"=""0688132855""","=""9780688132859""",0,4.14,Harpercollins Childrens Books,Paperback,48,1995,1959,,2020/10/29,,,read,,,,1,0
177246,Room on the Broom,Julia Donaldson,"Donaldson, Julia",Axel Scheffler,"=""0142501123""","=""9780142501122""",0,4.47,Puffin Books,Paperback,32,2003,2001,,2020/10/29,,,read,,,,1,0
105552,Mr. Brown Can Moo! Can You?,Dr. Seuss,"Seuss, Dr.",,"=""0007169914""","=""9780007169917""",0,4.14,Harpercollins Childs,Paperback,32,2003,1970,,2020/10/29,,,read,,,,1,0
386210,Just Me and My Mom (A Golden Look-Look Book),Mercer Mayer,"Mayer, Mercer",,"=""030712584X""","=""9780307125842""",0,4.23,Random House Books for Young Readers,Paperback,24,2001,1990,,2020/10/29,,,read,,,,1,0
413158,Put Me in the Zoo,Robert Lopshire,"Lopshire, Robert",,"=""067984483X""","=""9780679844839""",0,4.16,Random House Inc.,Paperback,72,1988,1960,,2020/10/29,,,read,,,,1,0
53580,The Going To Bed Book,Sandra Boynton,"Boynton, Sandra",,"=""0671449028""","=""9780671449025""",0,4.25,Boynton Bookworks,Board Book,16,1982,1982,,2020/10/29,,,read,,,,1,0
239388,Just Me and My Dad,Mercer Mayer,"Mayer, Mercer",,"=""0307118398""","=""9780307118394""",0,4.21,Golden Press,Paperback,24,2001,1977,,2020/10/29,,,read,,,,1,0
140131,Walt Disney's Three Little Pigs (A Little Golden Book),Al Dempster,"Dempster, Al",Walt Disney Company,"=""0736423125""","=""9780736423120""",0,4.23,Golden/Disney,Hardcover,24,2004,1933,,2020/10/29,,,read,,,,1,0
1767779,Five Little Monkeys Jumping on the Bed,Eileen Christelow,"Christelow, Eileen",,"=""0899197698""","=""9780899197692""",0,4.13,Clarion Books,Board Book,32,1989,1989,,2020/10/29,,,read,,,,1,0
967494,The Mitten,Jan Brett,"Brett, Jan",,"=""039921920X""","=""9780399219207""",0,4.28,G.P. Putnam's Sons,Hardcover,32,1989,1989,,2020/10/29,,,read,,,,1,0
105549,The Sneetches and Other Stories,Dr. Seuss,"Seuss, Dr.",,"=""0007158505""","=""9780007158508""",0,4.31,HarperCollins Publishers,Paperback,68,2003,1961,,2020/10/29,,,read,,,,1,0
759611,"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,"Jr., Bill Martin",Eric Carle,"=""0805047905""","=""9780805047905""",0,4.27,Henry Holt and Co.,Board book,24,1996,1967,,2020/10/29,,,read,,,,1,0
293595,Chicka Chicka Boom Boom,Bill Martin Jr.,"Jr., Bill Martin","John Archambault, Lois Ehlert","=""068983568X""","=""9780689835681""",0,4.26,Beach Lane Books,Paperback,32,2000,1989,,2020/10/29,,,read,,,,1,0
310259,Love You Forever,Robert Munsch,"Munsch, Robert",Sheila McGraw,"=""0920668372""","=""9780920668375""",0,4.38,Firefly Books,Paperback,32,1995,1986,,2020/10/29,,,read,,,,1,0
12000020,"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante, #1)",Benjamin Alire Sáenz,"Sáenz, Benjamin Alire",,"=""1442408928""","=""9781442408920""",0,4.29,Simon & Schuster Books for Young Readers,Hardcover,390,2012,2012,,2020/10/28,,,read,,,,1,0
28350,I Wish That I Had Duck Feet,Dr. Seuss,"Seuss, Dr.","Theo LeSieg, Barney Tobey","=""000717313X""","=""9780007173136""",0,4.17,HarperCollins,Paperback,64,2004,1965,,2020/10/28,,,read,,,,1,0
35960007,"The Secret Diary of Hendrik Groen, 83¼ Years Old",Hendrik Groen,"Groen, Hendrik",Hester Velmans,"=""1455542156""","=""9781455542154""",0,3.93,Grand Central Publishing,Paperback,384,2018,2014,,2020/10/28,to-read,to-read (#67),to-read,,,,0,0
36578942,"The 100-Year-Old Man Who Climbed Out the Window and Disappeared (The Hundred-Year-Old Man, #1)",Jonas Jonasson,"Jonasson, Jonas",,"=""""","=""""",0,3.82,Hachette Books,Kindle Edition,396,2012,2009,,2020/10/28,to-read,to-read (#66),to-read,,,,0,0
20698530,"P.S. I Still Love You (To All the Boys I've Loved Before, #2)",Jenny Han,"Han, Jenny",,"=""144242673X""","=""9781442426733""",0,4.01,Simon & Schuster Books for Young Readers,Hardcover,337,2015,2015,,2020/10/28,,,read,,,,1,0
15749186,"To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1)",Jenny Han,"Han, Jenny",,"=""1442426713""","=""9781442426719""",0,4.04,Simon & Schuster Books for Young Readers,Paperback,384,2014,2014,2020/07/28,2020/10/28,,,read,,,,1,0
33722,The Undomestic Goddess,Sophie Kinsella,"Kinsella, Sophie",,"=""""","=""""",0,3.86,Dial Press Trade Paperback,Paperback,404,2006,2005,,2020/10/28,,,read,,,,1,0
858037,"Danny and the Dinosaur (Danny and the Dinosaur, #1)",Syd Hoff,"Hoff, Syd",,"=""0064440028""","=""9780064440028""",0,4.03,Harper Trophy,Paperback,64,1978,1958,,2020/10/28,,,read,,,,1,0
667234,"The Cat in the Hat Comes Back (The Cat in the Hat, #2)",Dr. Seuss,"Seuss, Dr.",,"=""0394800028""","=""9780394800028""",0,3.91,Begginner Books,Hardcover,63,2000,1958,,2020/10/28,,,read,,,,1,0
590552,Chicken Soup with Rice: A Book of Months,Maurice Sendak,"Sendak, Maurice",,"=""006443253X""","=""9780064432535""",0,4.24,HarperCollins,Paperback,32,1991,1962,,2020/10/28,,,read,,,,1,0
310258,"The Snowy Day (Peter, #1)",Ezra Jack Keats,"Keats, Ezra Jack",,"=""0140501827""","=""9780140501827""",0,4.20,Puffin Books,Paperback,32,1976,1962,,2020/10/28,,,read,,,,1,0
824204,The Little Engine That Could,Watty Piper,"Piper, Watty","George Hauman, Doris Hauman","=""0448405202""","=""9780448405209""",0,4.20,Platt & Munk,Hardcover,48,2006,1930,,2020/10/28,,,read,,,,1,0
105551,Fox in Socks,Dr. Seuss,"Seuss, Dr.",,"=""0007158475""","=""9780007158478""",0,4.11,Green Back Books / HarperCollins Children's Books,Paperback,64,2003,1965,,2020/10/28,,,read,,,,1,0
231850,Corduroy,Don Freeman,"Freeman, Don",,"=""0670241334""","=""9780670241330""",0,4.33,Viking Books for Young Readers,Hardcover,32,1968,1968,,2020/10/28,,,read,,,,1,0
7770,"One Fish, Two Fish, Red Fish, Blue Fish",Dr. Seuss,"Seuss, Dr.",,"=""0007173687""","=""9780007173686""",0,4.18,Harper Collins Children's Books,Hardcover,64,2003,1960,,2020/10/28,,,read,,,,1,0
197084,Are You My Mother?,P.D. Eastman,"Eastman, P.D.",,"=""0001713221""","=""9780001713222""",0,4.22,"Random House, Inc.",Paperback,64,1962,1960,,2020/10/28,,,read,,,,1,0
98573,"Harold and the Purple Crayon (Harold, #1)",Crockett Johnson,"Johnson, Crockett",,"=""0747532036""","=""9780747532033""",0,4.28,Bloomsbury,Hardcover,64,1996,1955,,2020/10/28,,,read,,,,1,0
191139,"Oh, the Places You’ll Go!",Dr. Seuss,"Seuss, Dr.",,"=""0679805273""","=""9780679805274""",0,4.37,Random House Books for Young Readers,Hardcover,44,1990,1990,,2020/10/28,,,read,,,,1,0
32929,Goodnight Moon,Margaret Wise Brown,"Brown, Margaret Wise",Clement Hurd,"=""0060775858""","=""9780060775858""",0,4.32,HarperCollins,Hardcover,32,2007,1947,,2020/10/28,,,read,,,,1,0
44186,The Monster at the End of this Book,Jon Stone,"Stone, Jon",Michael Smollin,"=""037582913X""","=""9780375829130""",0,4.46,Golden Books,Hardcover,32,2004,1971,,2020/10/28,,,read,,,,1,0
233093,"The Cat in the Hat (Cat in the Hat, #1)",Dr. Seuss,"Seuss, Dr.",,"=""039480001X""","=""9780394800011""",0,4.19,Random House Books for Young Readers,Hardcover,61,1985,1957,,2020/10/28,,,read,,,,1,0
23772,Green Eggs and Ham,Dr. Seuss,"Seuss, Dr.",,"=""0394800168""","=""9780394800165""",0,4.31,Random House Books for Young Readers,Hardcover,64,1988,1960,,2020/10/28,,,read,,,,1,0
55359022,A Promised Land,Barack Obama,"Obama, Barack",,"=""1524763160""","=""9781524763169""",0,4.32,Crown Publishing Group,Hardcover,701,2020,2020,,2020/10/28,to-read,to-read (#65),to-read,,,,0,0
43557477,The Jane Austen Society (Jane Austen Society #1),Natalie Jenner,"Jenner, Natalie",,"=""1250248736""","=""9781250248732""",0,3.73,St. Martin's Press,Hardcover,304,2020,2020,,2020/10/28,to-read,to-read (#64),to-read,,,,0,0
18774964,A Man Called Ove,Fredrik Backman,"Backman, Fredrik",Henning Koch,"=""1476738017""","=""9781476738017""",4,4.38,Atria Books,Hardcover,337,2014,2012,2020/10/28,2020/10/04,,,read,,,,1,0
36341204,"What If It's Us (What If It's Us, #1)",Becky Albertalli,"Albertalli, Becky",Adam Silvera,"=""0062795252""","=""9780062795250""",0,3.80,HarperCollins,Hardcover,448,2018,2018,,2020/10/27,,,read,,,,1,0
6567017,"Will Grayson, Will Grayson",John Green,"Green, John",David Levithan,"=""0525421580""","=""9780525421580""",0,3.69,Dutton Books,Hardcover,320,2010,2010,,2020/10/27,,,read,,,,1,0
3636,"The Giver (The Giver, #1)",Lois Lowry,"Lowry, Lois",,"=""0385732554""","=""9780385732550""",0,4.12,Ember,Paperback,208,2006,1993,,2020/10/27,,,read,,,,1,0
236093,"The Wonderful Wizard of Oz (Oz, #1)",L. Frank Baum,"Baum, L. Frank",W.W. Denslow,"=""0140621679""","=""9780140621679""",0,4.00,Penguin,Paperback,154,1995,1900,,2020/10/27,,,read,,,,1,0
16068905,Fangirl,Rainbow Rowell,"Rowell, Rainbow",,"=""""","=""""",0,3.94,St. Martin's Griffin,ebook,483,2013,2013,,2020/10/04,,,read,,,,1,0
5148,A Separate Peace,John Knowles,"Knowles, John",David Levithan,"=""""","=""""",0,3.60,Scribner,Paperback,208,2003,1959,,2020/10/27,,,read,,,,1,0
10956,The Virgin Suicides,Jeffrey Eugenides,"Eugenides, Jeffrey",,"=""0747560595""","=""9780747560593""",0,3.78,Bloomsbury Paperbacks,Paperback,250,2002,1993,,2020/10/27,,,read,,,,1,0
1162543,"Breaking Dawn (The Twilight Saga, #4)",Stephenie Meyer,"Meyer, Stephenie",,"=""031606792X""","=""9780316067928""",0,3.76,"Little, Brown and Company",Hardcover,756,2008,2008,,2020/10/27,,,read,,,,1,0
2122,The Fountainhead,Ayn Rand,"Rand, Ayn",Leonard Peikoff,"=""""","=""""",0,3.89,Signet Book,Mass Market Paperback,704,1996,1943,,2020/10/27,,,read,,,,1,0
428263,"Eclipse (The Twilight Saga, #3)",Stephenie Meyer,"Meyer, Stephenie",,"=""0316160202""","=""9780316160209""",0,3.74,"Little, Brown and Company",Hardcover,629,2007,2007,,2020/10/27,,,read,,,,1,0
49041,"New Moon (The Twilight Saga, #2)",Stephenie Meyer,"Meyer, Stephenie",,"=""0316160199""","=""9780316160193""",0,3.62,"Little, Brown and Company",Hardcover,563,2006,2006,,2020/10/27,,,read,,,,1,0
2998,The Secret Garden,Frances Hodgson Burnett,"Burnett, Frances Hodgson",,"=""0517189607""","=""9780517189603""",0,4.17,Children's Classics,Hardcover,331,1998,1911,,2020/10/27,,,read,,,,1,0
838729,"The Return of the King (The Lord of the Rings, #3)",J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""0345240340""","=""9780345240347""",0,4.58,Ballantine Books,Mass Market Paperback,385,1974,1955,,2020/10/27,,,read,,,,1,0
222910,"The Two Towers (The Lord of the Rings, #2)",J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""""","=""""",0,4.50,Ballantine Books,Mass Market Paperback,447,1973,1954,,2020/10/27,,,read,,,,1,0
13335037,"Divergent (Divergent, #1)",Veronica Roth,"Roth, Veronica",,"=""0062024035""","=""9780062024039""",0,4.13,Katherine Tegen Books,Paperback,487,2012,2011,,2020/10/27,,,read,,,,1,0
22628,The Perks of Being a Wallflower,Stephen Chbosky,"Chbosky, Stephen",,"=""""","=""""",0,4.24,MTV Books/Pocket Books,Hardcover,213,1999,1999,,2020/10/27,,,read,,,,1,0
41865,"Twilight (The Twilight Saga, #1)",Stephenie Meyer,"Meyer, Stephenie",,"=""0316015849""","=""9780316015844""",0,3.67,"Little, Brown and Company",Paperback,498,2006,2005,,2020/10/27,,,read,,,,1,0
3263607,"The Fellowship of the Ring (The Lord of the Rings, #1)",J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""""","=""""",0,4.40,Ballantine Books,Mass Market Paperback,527,1973,1954,,2020/10/27,,,read,,,,1,0
7260188,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,"Collins, Suzanne",,"=""0439023513""","=""9780439023511""",0,4.12,Scholastic Press,Hardcover,390,2010,2010,,2020/10/27,,,read,,,,1,0
6148028,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,"Collins, Suzanne",,"=""0439023491""","=""9780439023498""",0,4.35,Scholastic Press,Hardcover,391,2009,2009,,2020/10/27,,,read,,,,1,0
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060929871""","=""9780060929879""",0,3.99,HarperPerennial / Perennial Classics,Paperback,268,1998,1932,,2020/10/27,to-read,to-read (#61),to-read,,,,0,0
2767052,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,"Collins, Suzanne",,"=""0439023483""","=""9780439023481""",0,4.35,Scholastic Press,Hardcover,374,2008,2008,,2020/10/27,,,read,,,,1,0
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439686520""","=""9780439686525""",0,4.50,Scholastic Inc.,Paperback,870,2004,2003,,2020/10/27,,,read,,,,1,0
1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",0,4.58,Scholastic Inc,Paperback,652,2006,2005,,2020/10/27,,,read,,,,0,0
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",0,4.62,Arthur A. Levine Books,Hardcover,759,2007,2007,,2020/10/27,,,read,,,,1,0
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439139597""","=""9780439139595""",0,4.57,Scholastic,Paperback,734,2002,2000,,2020/10/27,,,read,,,,1,0
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",0,4.58,Scholastic Inc.,Mass Market Paperback,547,2004,1999,,2020/10/27,,,read,,,,1,0
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",0,4.43,Arthur A. Levine Books,Hardcover,352,1999,1998,,2020/10/27,,,read,,,,1,0
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""0439554934""","=""9780439554930""",0,4.47,Scholastic Inc,Hardcover,309,2003,1997,,2020/10/27,,,read,,,,1,0
40961427,1984,George Orwell,"Orwell, George",,"=""""","=""""",0,4.20,Houghton Mifflin Harcourt,ebook,298,2013,1949,,2020/10/27,,,read,,,,1,0
50623864,The Invisible Life of Addie LaRue,V.E. Schwab,"Schwab, V.E.",Victoria Schwab,"=""0765387565""","=""9780765387561""",0,4.17,Tor Books,Hardcover,448,2020,2020,,2020/10/25,to-read,to-read (#60),to-read,,,,0,0
49694080,Ties That Tether,Jane Igharo,"Igharo, Jane",,"=""0593101944""","=""9780593101940""",0,3.78,Berkley,Paperback,306,2020,2020,,2020/10/25,to-read,to-read (#59),to-read,,,,0,0
6294,"Howl’s Moving Castle (Howl’s Moving Castle, #1)",Diana Wynne Jones,"Jones, Diana Wynne",,"=""006441034X""","=""9780064410342""",0,4.29,Harper Trophy,Mass Market Paperback,329,2001,1986,,2020/10/24,to-read,to-read (#58),to-read,,,,0,0
17803,After Dark,Haruki Murakami,"Murakami, Haruki",Jay Rubin,"=""0307265838""","=""9780307265838""",0,3.74,Knopf,Hardcover,191,2007,2004,,2020/10/24,to-read,to-read (#57),to-read,,,,0,0
39988,Matilda,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""043512398X""","=""9780435123987""",3,4.33,New Windmills,Hardcover,240,1992,1988,2020/10/21,2020/10/04,,,read,,,,1,0
28212,"And the Band Played On: Politics, People, and the AIDS Epidemic",Randy Shilts,"Shilts, Randy",William Greider,"=""0312241356""","=""9780312241353""",0,4.39,Stonewall Inn Editions,Paperback,660,2000,1987,,2020/10/12,to-read,to-read (#55),to-read,,,,0,0
42603,Black Like Me,John Howard Griffin,"Griffin, John Howard",,"=""0451208641""","=""9780451208644""",0,4.11,Berkley,Paperback,208,2003,1961,,2020/10/12,to-read,to-read (#54),to-read,,,,0,0
13214,"I Know Why the Caged Bird Sings (Maya Angelou's Autobiography, #1)",Maya Angelou,"Angelou, Maya",,"=""0553279378""","=""9780553279375""",0,4.30,Bantam Books,Paperback,289,1993,1969,,2020/10/12,to-read,to-read (#53),to-read,,,,0,0
44600621,"Dear Girls: Intimate Tales, Untold Secrets, & Advice for Living Your Best Life",Ali Wong,"Wong, Ali",Justin Hakuta,"=""052550883X""","=""9780525508830""",3,3.84,Random House,Hardcover,240,2019,2019,2020/10/12,2020/10/09,,,read,,,,1,0
21969786,More Than This,Patrick Ness,"Ness, Patrick",,"=""1406350486""","=""9781406350487""",0,3.94,Walker Books Ltd,Paperback,480,2014,2013,,2020/10/10,to-read,to-read (#52),to-read,,,,0,0
38363619,"Feud (Neighbors to Lovers, #1)",Phyllis Bourne,"Bourne, Phyllis",,"=""0991349059""","=""9780991349050""",0,4.03,Red Lipstick Press,Kindle Edition,152,2018,2018,,2020/10/09,to-read,to-read (#51),to-read,,,,0,0
31180248,"Leah on the Offbeat (Simonverse, #3)",Becky Albertalli,"Albertalli, Becky",,"=""0062643800""","=""9780062643803""",4,3.79,HarperCollins/Balzer + Bray,Hardcover,352,2018,2018,2020/10/09,2020/10/04,,,read,,,,1,0
41063454,Meet Cute,Helena Hunting,"Hunting, Helena",,"=""1538760185""","=""9781538760185""",0,3.73,Forever,Paperback,384,2019,2019,,2020/10/09,to-read,to-read (#50),to-read,,,,0,0
52186796,"Girl, Woman, Other",Bernardine Evaristo,"Evaristo, Bernardine",,"=""0802156983""","=""9780802156983""",0,4.26,Black Cat/Grove Atlantic,Paperback,453,2019,2019,,2020/10/09,to-read,to-read (#49),to-read,,,,0,0
7937843,Room,Emma Donoghue,"Donoghue, Emma",,"=""""","=""""",0,4.08,"Little, Brown and Company",Hardcover,321,2010,2010,,2020/10/04,to-read,to-read (#23),to-read,,,,0,0
43641,Water for Elephants,Sara Gruen,"Gruen, Sara",,"=""1565125606""","=""9781565125605""",0,4.11,Algonquin Books,Paperback,368,2007,2006,,2020/10/04,to-read,to-read (#8),to-read,,,,0,0
18619684,The Time Traveler's Wife,Audrey Niffenegger,"Niffenegger, Audrey",,"=""1939126010""","=""9781939126016""",0,4.00,Zola Books,ebook,537,2013,2003,,2020/10/04,to-read,to-read (#6),to-read,,,,0,0
95558,Solaris,Stanisław Lem,"Lem, Stanisław","Steve Cox, Joanna Kilmartin","=""""","=""""",0,3.99,Harcourt,Paperback,204,2002,1961,,2020/10/07,to-read,to-read (#48),to-read,,,,0,0
44281041,A Castle in the Clouds,Kerstin Gier,"Gier, Kerstin",Romy Fursland,"=""1250300193""","=""9781250300195""",0,3.95,Henry Holt and Co. (BYR),Hardcover,336,2020,2017,,2020/10/07,to-read,to-read (#47),to-read,,,,0,0
12262741,Wild: From Lost to Found on the Pacific Crest Trail,Cheryl Strayed,"Strayed, Cheryl",,"=""0307592731""","=""9780307592736""",0,4.07,Knopf,Hardcover,336,2012,2012,,2020/10/04,to-read,to-read (#26),to-read,,,,0,0
49079959,Welcome to the United States of Anxiety: Observations from a Reforming Neurotic,Jen Lancaster,"Lancaster, Jen",,"=""1542007933""","=""9781542007931""",0,3.37,Little A,Kindle Edition,288,2020,2020,,2020/10/07,to-read,to-read (#46),to-read,,,,0,0
49465,Those Who Save Us,Jenna Blum,"Blum, Jenna",,"=""0156031663""","=""9780156031660""",0,4.11,Harcourt Books,Paperback,479,2005,2004,,2020/10/06,to-read,to-read (#45),to-read,,,,0,0
7244,The Poisonwood Bible,Barbara Kingsolver,"Kingsolver, Barbara",,"=""0060786507""","=""9780060786502""",0,4.11,Harper Perennial Modern Classics,Paperback,546,2005,1998,,2020/10/06,to-read,to-read (#44),to-read,,,,0,0
22822858,A Little Life,Hanya Yanagihara,"Yanagihara, Hanya",,"=""0385539258""","=""9780385539258""",0,4.28,Doubleday,Hardcover,720,2015,2015,,2020/10/06,to-read,to-read (#43),to-read,,,,0,0
19547856,"Simon vs. the Homo Sapiens Agenda (Simonverse, #1)",Becky Albertalli,"Albertalli, Becky",,"=""0062348671""","=""9780062348678""",4,4.13,Balzer + Bray,Hardcover,320,2015,2015,2020/10/06,2020/10/04,,,read,Love it. The teenagers are really teens who make decisions they don’t understand and have emotions they can’t control. The use of the emails is wonderful. <br/><br/>I also wish I had an Abby and a Leah in my life!,,,1,0
296662,Lies My Teacher Told Me: Everything Your American History Textbook Got Wrong,James W. Loewen,"Loewen, James W.",,"=""0684818868""","=""9780684818863""",0,3.97,"Touchstone Books/Simon & Schuster, Inc.",Paperback,383,1996,1995,,2020/10/05,to-read,to-read (#42),to-read,,,,0,0
